ano, estado, municipio, obitos
2020, MG, Governador Valadares, 2357
2020, MG, Grão Mogol, 74
2020, MG, Guanhães, 177
2020, MG, Guapé, 107
2020, MG, Guaraciaba, 90
2020, MG, Guaraciama, 22
2020, MG, Guaranésia, 150
2020, MG, Guarani, 82
2020, MG, Guarará, 24
2020, MG, Guaxupé, 433
2020, MG, Guidoval, 50
2020, MG, Guimarânia, 58
2020, MG, Guiricema, 59
2020, MG, Gurinhatã, 37
2020, MG, Heliodora, 48
2020, MG, Iapu, 65
2020, MG, Ibia, 155
2020, MG, Ibiaí, 45
2020, MG, Ibiracatu, 43
2020, MG, Ibiraci, 67
2020, MG, Ibirité, 793
2020, MG, Ibitiúra de Minas, 39
2020, MG, Ibituruna, 26
2020, MG, Icaraí de Minas, 43
2020, MG, Igarape, 214
2020, MG, Igaratinga, 49
2020, MG, Iguatama, 49
2020, MG, Ijaci, 28
2020, MG, Ilicínea, 93
2020, MG, Imbé de Minas, 40
2020, MG, Inconfidentes, 48
2020, MG, Indaiabira, 28
2020, MG, Indianópolis, 30
2020, MG, Ingaí, 12
2020, MG, Inhapim, 156
2020, MG, Inimutaba, 38
2020, MG, Ipaba, 90
2020, MG, Ipanema, 155
2020, MG, Ipatinga, 1669
2020, MG, Ipuiúna, 73
2020, MG, Iraí de Minas, 43
2020, MG, Itabira, 617
2020, MG, Itabirinha, 84
2020, MG, Itabirito, 306
2020, MG, Itacambira, 8
2020, MG, Itaguara, 77
2020, MG, Itaipé, 63
2020, MG, Itajuba, 741
2020, MG, Itamarandiba, 139
2020, MG, Itamarati de Minas, 24
2020, MG, Itambacuri, 140
2020, MG, Itambé do Mato Dentro, 16
2020, MG, Itamogi, 80
2020, MG, Itamonte, 104
2020, MG, Itanhandu, 124
2020, MG, Itanhomi, 73
2020, MG, Itaobim, 158
2020, MG, Itapagipe, 91
2020, MG, Itapecerica, 181
2020, MG, Itapeva, 84
2020, MG, Itatiaiuçu, 60
2020, MG, Itaú de Minas, 109
2020, MG, Itauna, 666
2020, MG, Itaverava, 23
2020, MG, Itinga, 56
2020, MG, Itueta, 38
2020, MG, Ituiutaba, 887
2020, MG, Itumirim, 30
2020, MG, Iturama, 276
2020, MG, Jaboticatubas, 113
2020, MG, Jacinto, 72
2020, MG, Jacuí, 50
2020, MG, Jacutinga, 181
2020, MG, Jaguaraçu, 29
2020, MG, Jaíba, 158
2020, MG, Jampruca, 27
2020, MG, Janaúba, 354
2020, MG, Januária, 344
2020, MG, Japonvar, 28
2020, MG, Jeceaba, 57
2020, MG, Jenipapo de Minas, 37
2020, MG, Jequeri, 91
2020, MG, Jequitaí, 50
2020, MG, Jequitibá, 27
2020, MG, Jequitinhonha, 132
2020, MG, Jesuânia, 17
2020, MG, Joaíma, 90
2020, MG, Joao Monlevade, 441
2020, MG, Joao Pinheiro, 276
2020, MG, Joaquim Felício, 30
2020, MG, Jordânia, 74
2020, MG, José Gonçalves de Minas, 19
2020, MG, Josenópolis, 23
2020, MG, José Raydan, 32
2020, MG, Juatuba, 138
2020, MG, Juiz de Fora, 4217
2020, MG, Juramento, 23
2020, MG, Juruaia, 54
2020, MG, Juvenília, 20
2020, MG, Ladainha, 96
2020, MG, Lagamar, 52
2020, MG, Lagoa da Prata, 296
2020, MG, Lagoa dos Patos, 16
2020, MG, Lagoa Dourada, 63
2020, MG, Lagoa Formosa, 133
2020, MG, Lagoa Santa, 268
2020, MG, Lajinha, 148
2020, MG, Lambari, 154
2020, MG, Lamim, 36
2020, MG, Laranjal, 59
2020, MG, Lassance, 48
2020, MG, Lavras, 681
2020, MG, Leandro Ferreira, 4
2020, MG, Leme do Prado, 22
2020, MG, Leopoldina, 445
2020, MG, Liberdade, 27
2020, MG, Lima Duarte, 145
2020, MG, Limeira do Oeste, 47
2020, MG, Lontra, 16
2020, MG, Luisburgo, 37
2020, MG, Luislândia, 5
2020, MG, Luminárias, 31
2020, MG, Luz, 151
2020, MG, Machado, 231
2020, MG, Madre de Deus de Minas, 41
2020, MG, Malacacheta, 148
2020, MG, Manga, 138
2020, MG, Manhuaçu, 618
2020, MG, Manhumirim, 191
2020, MG, Mantena, 173
2020, MG, Maravilhas, 33
2020, MG, Mar de Espanha, 99
2020, MG, Maria da Fé, 104
2020, MG, Mariana, 323
2020, MG, Marilac, 27
2020, MG, Mário Campos, 70
2020, MG, Maripá de Minas, 15
2020, MG, Marmelópolis, 25
2020, MG, Martinho Campos, 92
2020, MG, Martins Soares, 55
2020, MG, Mata Verde, 57
2020, MG, Materlândia, 16
2020, MG, Mateus Leme, 151
2020, MG, Mathias Lobato, 13
2020, MG, Matias Barbosa, 93
2020, MG, Matias Cardoso, 49
2020, MG, Matipó, 105
2020, MG, Mato Verde, 77
2020, MG, Matozinhos, 195
2020, MG, Matutina, 44
2020, MG, Medina, 169
2020, MG, Mendes Pimentel, 44
2020, MG, Mercês, 84
2020, MG, Mesquita, 29
2020, MG, Minas Novas, 105
2020, MG, Mirabela, 102
2020, MG, Miradouro, 74
2020, MG, Mirai, 102
2020, MG, Miravânia, 25
2020, MG, Moeda, 35
2020, MG, Moema, 51
2020, MG, Monsenhor Paulo, 37
2020, MG, Montalvânia, 79
2020, MG, Monte Alegre de Minas, 163
2020, MG, Monte Azul, 141
2020, MG, Monte Belo, 88
2020, MG, Monte Carmelo, 268
2020, MG, Monte Formoso, 23
2020, MG, Monte Santo de Minas, 152
2020, MG, Montes Claros, 2219
2020, MG, Monte Sião, 139
2020, MG, Montezuma, 31
2020, MG, Morada Nova de Minas, 50
2020, MG, Morro do Pilar, 15
2020, MG, Munhoz, 47
2020, MG, Muriae, 878
2020, MG, Mutum, 183
2020, MG, Muzambinho, 170
2020, MG, Nacip Raydan, 12
2020, MG, Nanuque, 313
2020, MG, Naque, 31
2020, MG, Natalândia, 13
2020, MG, Natércia, 32
2020, MG, Nazareno, 57
2020, MG, Nepomuceno, 172
2020, MG, Ninheira, 63
2020, MG, Nova Belém, 16
2020, MG, Nova Era, 129
2020, MG, Nova Lima, 716
2020, MG, Nova Módica, 32
2020, MG, Nova Porteirinha, 43
2020, MG, Nova Resende, 76
2020, MG, Nova Serrana, 328
2020, MG, Nova Uniao, 32
2020, MG, Novo Cruzeiro, 180
2020, MG, Novo Oriente de Minas, 64
2020, MG, Novorizonte, 31
2020, MG, Olaria, 18
2020, MG, Olhos D'Água, 32
2020, MG, Olímpio Noronha, 20
2020, MG, Oliveira, 281
2020, MG, Onça de Pitangui, 16
2020, MG, Oratórios, 26
2020, MG, Orizânia, 54
2020, MG, Ouro Branco, 174
2020, MG, Ouro Fino, 233
2020, MG, Ouro Preto, 451
2020, MG, Ouro Verde de Minas, 50
2020, MG, Padre Paraíso, 124
2020, MG, Pains, 52
2020, MG, Pai Pedro, 27
2020, MG, Palma, 67
2020, MG, Palmópolis, 41
2020, MG, Papagaios, 76
2020, MG, Paracatu, 455
2020, MG, Paraguaçu, 237
2020, MG, Paraisópolis, 143
2020, MG, Paraopeba, 112
2020, MG, Passabém, 39
2020, MG, Passa Quatro, 123
2020, MG, Passa Tempo, 61
2020, MG, Passa Vinte, 12
2020, MG, Patis, 29
2020, MG, Patos de Minas, 1041
2020, MG, Patrocinio, 544
2020, MG, Patrocínio do Muriaé, 41
2020, MG, Paula Cândido, 49
2020, MG, Paulistas, 41
2020, MG, Pavão, 68
2020, MG, Peçanha, 115
2020, MG, Pedra Azul, 146
2020, MG, Pedra Bonita, 31
2020, MG, Pedra do Indaiá, 16
2020, MG, Pedra Dourada, 10
2020, MG, Pedralva, 74
2020, MG, Pedras de Maria da Cruz, 68
2020, MG, Pedrinópolis, 25
2020, MG, Pedro Leopoldo, 312
2020, MG, Pequeri, 28
2020, MG, Perdigão, 58
2020, MG, Perdizes, 89
2020, MG, Perdões, 154
2020, MG, Periquito, 52
2020, MG, Pescador, 42
2020, MG, Piau, 14
2020, MG, Piedade de Caratinga, 34
2020, MG, Piedade de Ponte Nova, 34
2020, MG, Piedade do Rio Grande, 28
2020, MG, Piedade dos Gerais, 25
2020, MG, Pimenta, 56
2020, MG, Piracema, 51
2020, MG, Piranga, 106
2020, MG, Piranguçu, 41
2020, MG, Piranguinho, 54
2020, MG, Pirapetinga, 97
2020, MG, Pirapora, 389
2020, MG, Piraúba, 79
2020, MG, Pitangui, 199
2020, MG, Piumhi, 264
2020, MG, Poço Fundo, 98
2020, MG, Poços de Caldas, 1221
2020, MG, Pocrane, 58
2020, MG, Pompéu, 191
2020, MG, Ponte Nova, 490
2020, MG, Ponto dos Volantes, 73
2020, MG, Porteirinha, 241
2020, MG, Porto Firme, 78
2020, MG, Poté, 81
2020, MG, Pouso Alegre, 866
2020, MG, Pouso Alto, 49
2020, MG, Prados, 60
2020, MG, Prata, 207
2020, MG, Pratápolis, 89
2020, MG, Presidente Bernardes, 47
2020, MG, Presidente Juscelino, 26
2020, MG, Presidente Kubitschek, 20
2020, MG, Presidente Olegário, 107
2020, MG, Quartel Geral, 15
2020, MG, Queluzito, 11
2020, MG, Raposos, 95
2020, MG, Raul Soares, 167
2020, MG, Recreio, 90
2020, MG, Reduto, 20
2020, MG, Resende Costa, 113
2020, MG, Resplendor, 169
2020, MG, Ressaquinha, 35
2020, MG, Riachinho, 28
2020, MG, Riacho dos Machados, 47
2020, MG, Ribeirão das Neves, 1260
2020, MG, Ribeirão Vermelho, 28
2020, MG, Rio Acima, 53
2020, MG, Rio Casca, 107
2020, MG, Rio Doce, 10
2020, MG, Rio do Prado, 22
2020, MG, Rio Espera, 48
2020, MG, Rio Manso, 28
2020, MG, Rio Paranaíba, 83
2020, MG, Rio Pardo de Minas, 140
2020, MG, Rio Piracicaba, 77
2020, MG, Rio Pomba, 89
2020, MG, Rio Vermelho, 77
2020, MG, Ritápolis, 16
2020, MG, Rochedo de Minas, 18
2020, MG, Rodeiro, 48
2020, MG, Romaria, 17
2020, MG, Rosário da Limeira, 21
2020, MG, Rubelita, 39
2020, MG, Rubim, 21
2020, MG, Sabara, 606
2020, MG, Sabinópolis, 91
2020, MG, Sacramento, 170
2020, MG, Salinas, 272
2020, MG, Salto da Divisa, 39
2020, MG, Santa Bárbara, 143
2020, MG, Santa Bárbara do Leste, 59
2020, MG, Santa Bárbara do Tugúrio, 32
2020, MG, Santa Cruz de Minas, 49
2020, MG, Santa Cruz de Salinas, 32
2020, MG, Santa Cruz do Escalvado, 30
2020, MG, Santa Efigênia de Minas, 34
2020, MG, Santa Fé de Minas, 23
2020, MG, Santa Helena de Minas, 42
2020, MG, Santa Juliana, 75
2020, MG, Santa Luzia, 1123
2020, MG, Santa Margarida, 87
2020, MG, Santa Maria de Itabira, 70
2020, MG, Santa Maria do Salto, 31
2020, MG, Santa Maria do Suaçuí, 84
2020, MG, Santana da Vargem, 30
2020, MG, Santana de Cataguases, 26
2020, MG, Santana do Deserto, 26
2020, MG, Santana do Jacaré, 46
2020, MG, Santana do Manhuaçu, 51
2020, MG, Santana do Paraíso, 99
2020, MG, Santa Rita de Caldas, 74
2020, MG, Santa Rita de Ibitipoca, 6
2020, MG, Santa Rita de Jacutinga, 53
2020, MG, Santa Rita de Minas, 27
2020, MG, Santa Rita do Itueto, 40
2020, MG, Santa Rita do Sapucaí, 257
2020, MG, Santa Rosa da Serra, 17
2020, MG, Santa Vitória, 125
2020, MG, Santo Antônio do Amparo, 116
2020, MG, Santo Antônio do Aventureiro, 37
2020, MG, Santo Antônio do Grama, 34
2020, MG, Santo Antônio do Itambé, 18
2020, MG, Santo Antonio do Monte, 140
2020, MG, Santo Antônio do Retiro, 35
2020, MG, Santo Antônio do Rio Abaixo, 11
2020, MG, Santo Hipólito, 31
2020, MG, Santos Dumont, 366
2020, MG, São Bento Abade, 21
2020, MG, São Brás do Suaçuí, 31
2020, MG, São Domingos das Dores, 21
2020, MG, São Domingos do Prata, 129
2020, MG, São Félix de Minas, 24
2020, MG, São Francisco, 334
2020, MG, São Francisco de Paula, 55
2020, MG, São Francisco de Sales, 38
2020, MG, São Francisco do Glória, 37
2020, MG, São Geraldo, 64
2020, MG, São Geraldo da Piedade, 22
2020, MG, São Gonçalo do Abaeté, 32
2020, MG, São Gonçalo do Pará, 53
2020, MG, São Gonçalo do Rio Abaixo, 73
2020, MG, São Gonçalo do Rio Preto, 24
2020, MG, São Gonçalo do Sapucaí, 191
2020, MG, São Gotardo, 236
2020, MG, São João da Lagoa, 27
2020, MG, São João da Ponte, 138
2020, MG, São João das Missões, 63
2020, MG, São João Del Rei, 706
2020, MG, São João do Manhuaçu, 50
2020, MG, São João do Manteninha, 36
2020, MG, São João do Oriente, 75
2020, MG, São João do Pacuí, 12
2020, MG, São João Evangelista, 146
2020, MG, São João Nepomuceno, 213
2020, MG, São Joaquim de Bicas, 131
2020, MG, São José da Barra, 35
2020, MG, Sao Jose da Lapa, 115
2020, MG, São José da Safira, 25
2020, MG, São José da Varginha, 18
2020, MG, São José do Alegre, 29
2020, MG, São José do Divino, 17
2020, MG, São José do Goiabal, 38
2020, MG, São José do Jacuri, 39
2020, MG, São José do Mantimento, 22
2020, MG, São Lourenço, 340
2020, MG, São Miguel do Anta, 37
2020, MG, São Pedro da União, 46
2020, MG, São Pedro dos Ferros, 76
2020, MG, São Pedro do Suaçuí, 42
2020, MG, São Romão, 52
2020, MG, São Roque de Minas, 40
2020, MG, São Sebastião da Bela Vista, 31
2020, MG, São Sebastião da Vargem Alegre, 18
2020, MG, São Sebastião do Anta, 41
2020, MG, São Sebastião do Maranhão, 65
2020, MG, São Sebastião do Oeste, 36
2020, MG, São Sebastião do Paraíso, 530
2020, MG, São Sebastião do Rio Verde, 21
2020, MG, São Tiago, 69
2020, MG, São Vicente de Minas, 48
2020, MG, Sapucaí-Mirim, 27
2020, MG, Sardoá, 31
2020, MG, Sarzedo, 130
2020, MG, Senador Firmino, 73
2020, MG, Senador Modestino Gonçalves, 33
2020, MG, Senhora de Oliveira, 42
2020, MG, Senhora do Porto, 24
2020, MG, Senhora dos Remédios, 61
2020, MG, Sericita, 30
2020, MG, Seritinga, 13
2020, MG, Serra Azul de Minas, 29
2020, MG, Serra dos Aimorés, 43
2020, MG, Serra do Salitre, 56
2020, MG, Serrania, 68
2020, MG, Serranos, 11
2020, MG, Serro, 144
2020, MG, Sete Lagoas, 1299
2020, MG, Setubinha, 37
2020, MG, Silveirânia, 6
2020, MG, Silvianópolis, 43
2020, MG, Simão Pereira, 12
2020, MG, Simonésia, 118
2020, MG, Sobrália, 38
2020, MG, Soledade de Minas, 30
2020, MG, Tabuleiro, 34
2020, MG, Taiobeiras, 211
2020, MG, Taparuba, 28
2020, MG, Tapira, 23
2020, MG, Tapiraí, 7
2020, MG, Tarumirim, 99
2020, MG, Teixeiras, 84
2020, MG, Teófilo Otoni, 1057
2020, MG, Timoteo, 564
2020, MG, Tiradentes, 55
2020, MG, Tocantins, 124
2020, MG, Tocos do Moji, 31
2020, MG, Toledo, 34
2020, MG, Tombos, 88
2020, MG, Três Corações, 479
2020, MG, Três Marias, 144
2020, MG, Três Pontas, 392
2020, MG, Tumiritinga, 53
2020, MG, Tupaciguara, 224
2020, MG, Turmalina, 90
2020, MG, Turvolândia, 23
2020, MG, Ubá, 703
2020, MG, Ubaí, 82
2020, MG, Ubaporanga, 64
2020, MG, Uberaba, 2322
2020, MG, Uberlandia, 4099
2020, MG, Unaí, 419
2020, MG, Uruana de Minas, 16
2020, MG, Urucania, 51
2020, MG, Urucuia, 26
2020, MG, Vargem Alegre, 49
2020, MG, Vargem Grande do Rio Pardo, 15
2020, MG, Varginha, 766
2020, MG, Varjão de Minas, 24
2020, MG, Varzea da Palma, 184
2020, MG, Varzelândia, 99
2020, MG, Vazante, 138
2020, MG, Verdelândia, 30
2020, MG, Veredinha, 14
2020, MG, Veríssimo, 16
2020, MG, Vermelho Novo, 41
2020, MG, Vespasiano, 445
2020, MG, Viçosa, 396
2020, MG, Vieiras, 29
2020, MG, Virgem da Lapa, 13
2020, MG, Virgínia, 76
2020, MG, Virginópolis, 81
2020, MG, Virgolândia, 25
2020, MG, Visconde do Rio Branco, 296
2020, MG, Volta Grande, 31
2020, MG, Wenceslau Braz, 8
2020, MG, Abadia dos Dourados, 47
2020, MG, Água Comprida, 13
2020, MG, Aguanil, 25
2020, MG, Antônio Prado de Minas, 19
2020, MG, Aracitaba, 15
2020, MG, Aricanduva, 13
2020, MG, Bandeira, 17
2020, MG, Camacho, 21
2020, MG, Caranaíba, 24
2020, MG, Cascalho Rico, 13
2020, MG, Catuti, 22
2020, MG, Coronel Xavier Chaves, 18
2020, MG, Dom Bosco, 19
2020, MG, Engenheiro Caldas, 14
2020, MG, Felixlândia, 79
2020, MG, Franciscópolis, 20
2020, MG, Frei Gaspar, 27
2020, MG, Glaucilândia, 16
2020, MG, Guarda-Mor, 25
2020, MG, Ibertioga, 42
2020, MG, Itutinga, 22
2020, MG, Lagoa Grande, 43
2020, MG, Minduri, 29
2020, MG, Paineiras, 6
2020, MG, Para de Minas, 8
2020, MG, Pedra do Anta, 20
2020, MG, Prudente de Morais, 53
2020, MG, Santana do Garambéu, 12
2020, MG, Santana do Riacho, 13
2020, MG, Santana dos Montes, 12
2020, MG, São João da Mata, 19
2020, MG, Taquaraçu de Minas, 20
2020, MG, União de Minas, 25
2020, MG, Alagoa, 14
2020, MG, Botumirim, 27
2020, MG, Cantagalo, 27
2020, MG, Córrego Danta, 18
2020, MG, Cuparaque, 8
2020, MG, Doresópolis, 7
2020, MG, Itacarambi, 92
2020, MG, Japaraíba, 19
2020, MG, Medeiros, 12
2020, MG, Pirajuba, 21
2020, MG, São Thomé das Letras, 18
2020, MG, Senador Amaral, 13
2020, MG, Senador Cortes, 12
2020, MG, Serra da Saudade, 5
2020, MG, Vargem Bonita, 13
2020, MG, Braúnas, 22
2020, MG, Carlos Chagas, 2
2020, MG, Chiador, 4
2020, MG, São Tomás de Aquino, 31
2020, MG, Senador José Bento, 11
2020, MG, Umburatiba, 13
2020, MG, Cachoeira Dourada, 6
2020, MG, Morro da Garça, 5
2020, MG, Paiva, 7
2020, MG, Campanário, 15
2020, MG, Mamonas, 4
2020, MG, São João do Paraíso, 1
2020, MG, Arceburgo, 1
2020, PA, Abaetetuba, 66
2020, PA, Acará, 114
2020, PA, Alenquer, 207
2020, PA, Almeirim, 57
2020, PA, Altamira, 646
2020, PA, Ananindeua, 699
2020, PA, Anapu, 106
2020, PA, Aurora do Pará, 70
2020, PA, Bagre, 39
2020, PA, Barcarena, 349
2020, PA, Belém, 12080
2020, PA, Benevides, 300
2020, PA, Bonito, 55
2020, PA, Bragança, 492
2020, PA, Brasil Novo, 69
2020, PA, Brejo Grande do Araguaia, 35
2020, PA, Breu Branco, 185
2020, PA, Breves, 306
2020, PA, Cachoeira do Arari, 61
2020, PA, Cachoeira do Piriá, 35
2020, PA, Cametá, 302
2020, PA, Canaã dos Carajás, 198
2020, PA, Capitão Poço, 215
2020, PA, Conceição do Araguaia, 267
2020, PA, Concórdia do Pará, 87
2020, PA, Curionópolis, 11
2020, PA, Curralinho, 64
2020, PA, Dom Eliseu, 159
2020, PA, Eldorado dos Carajás, 128
2020, PA, Faro, 30
2020, PA, Floresta do Araguaia, 96
2020, PA, Garrafão do Norte, 98
2020, PA, Ipixuna do Para, 134
2020, PA, Irituia, 55
2020, PA, Itaituba, 674
2020, PA, Jacundá, 204
2020, PA, Limoeiro do Ajuru, 69
2020, PA, Mãe do Rio, 209
2020, PA, Maraba, 1273
2020, PA, Maracanã, 98
2020, PA, Marapanim, 135
2020, PA, Medicilândia, 96
2020, PA, Melgaço, 23
2020, PA, Monte Alegre, 273
2020, PA, Nova Esperança do Piriá, 73
2020, PA, Novo Progresso, 115
2020, PA, Novo Repartimento, 187
2020, PA, Obidos, 224
2020, PA, Ourilândia do Norte, 101
2020, PA, Pacajá, 165
2020, PA, Palestina do Pará, 38
2020, PA, Paragominas, 502
2020, PA, Parauapebas, 724
2020, PA, Placas, 63
2020, PA, Ponta de Pedras, 87
2020, PA, Portel, 99
2020, PA, Porto de Moz, 3
2020, PA, Prainha, 85
2020, PA, Redenção, 513
2020, PA, Rio Maria, 117
2020, PA, Rondon do Pará, 224
2020, PA, Rurópolis, 96
2020, PA, Salinópolis, 212
2020, PA, Santa Bárbara do Pará, 103
2020, PA, Santa Isabel do Pará, 264
2020, PA, Santa Luzia do Pará, 12
2020, PA, Santa Maria das Barreiras, 50
2020, PA, Santana do Araguaia, 105
2020, PA, Santarem, 1991
2020, PA, Santarém Novo, 22
2020, PA, São Domingos do Araguaia, 101
2020, PA, São Domingos do Capim, 108
2020, PA, São Félix do Xingu, 169
2020, PA, São Francisco do Pará, 73
2020, PA, São Geraldo do Araguaia, 126
2020, PA, São João do Araguaia, 29
2020, PA, Sao Miguel do Guama, 208
2020, PA, Senador José Porfírio, 33
2020, PA, Tailandia, 294
2020, PA, Terra Alta, 60
2020, PA, Tracuateua, 123
2020, PA, Tucumã, 208
2020, PA, Tucurui, 365
2020, PA, Ulianópolis, 88
2020, PA, Uruará, 170
2020, PA, Vigia, 24
2020, PA, Viseu, 91
2020, PA, Vitória do Xingu, 65
2020, PA, Xinguara, 246
2020, PA, Bujaru, 97
2020, PA, Goianésia do Pará, 113
2020, PA, Gurupá, 47
2020, PA, Santa Maria do Pará, 116
2020, PA, Soure, 125
2020, PA, Inhangapi, 33
2020, PA, Mocajuba, 54
2020, PA, São Caetano de Odivelas, 21
2020, PA, Baião, 11
2020, PA, Castanhal, 5
2020, PA, Colares, 24
2020, PA, Salvaterra, 89
2020, PA, Abel Figueiredo, 13
2020, PA, Primavera, 1
2020, PA, Igarapé-Açu, 7
2020, PA, Igarapé-Miri, 17
2020, PA, Itupiranga, 108
2020, PA, Magalhães Barata, 2
2020, PB, Água Branca, 29
2020, PB, Aguiar, 39
2020, PB, Alagoa Grande, 223
2020, PB, Alagoa Nova, 132
2020, PB, Alagoinha, 91
2020, PB, Alcantil, 24
2020, PB, Alhandra, 102
2020, PB, Amparo, 15
2020, PB, Aparecida, 53
2020, PB, Araçagi, 104
2020, PB, Arara, 104
2020, PB, Areia, 164
2020, PB, Areial, 54
2020, PB, Aroeiras, 126
2020, PB, Assunção, 32
2020, PB, Baía da Traição, 40
2020, PB, Bananeiras, 68
2020, PB, Baraúna, 20
2020, PB, Barra de Santana, 53
2020, PB, Barra de Santa Rosa, 81
2020, PB, Barra de São Miguel, 33
2020, PB, Bayeux, 598
2020, PB, Belém, 143
2020, PB, Belém do Brejo do Cruz, 51
2020, PB, Bernardino Batista, 15
2020, PB, Boa Ventura, 30
2020, PB, Boa Vista, 40
2020, PB, Bom Jesus, 8
2020, PB, Bom Sucesso, 31
2020, PB, Bonito de Santa Fé, 51
2020, PB, Boqueirão, 137
2020, PB, Borborema, 40
2020, PB, Brejo do Cruz, 91
2020, PB, Brejo dos Santos, 43
2020, PB, Caapora, 141
2020, PB, Cabaceiras, 24
2020, PB, Cabedelo, 295
2020, PB, Cachoeira dos Índios, 63
2020, PB, Cacimba de Areia, 4
2020, PB, Cacimba de Dentro, 146
2020, PB, Cacimbas, 48
2020, PB, Caiçara, 48
2020, PB, Cajazeiras, 526
2020, PB, Cajazeirinhas, 2
2020, PB, Caldas Brandão, 53
2020, PB, Campina Grande, 3573
2020, PB, Campo de Santana, 50
2020, PB, Caraúbas, 26
2020, PB, Casserengue, 51
2020, PB, Catingueira, 25
2020, PB, Catolé do Rocha, 228
2020, PB, Caturité, 28
2020, PB, Conceição, 137
2020, PB, Condado, 41
2020, PB, Conde, 129
2020, PB, Congo, 45
2020, PB, Coremas, 119
2020, PB, Coxixola, 16
2020, PB, Cuité, 121
2020, PB, Cuité de Mamanguape, 47
2020, PB, Cuitegi, 64
2020, PB, Curral de Cima, 33
2020, PB, Damião, 26
2020, PB, Desterro, 55
2020, PB, Diamante, 40
2020, PB, Dona Inês, 72
2020, PB, Duas Estradas, 22
2020, PB, Emas, 27
2020, PB, Esperança, 202
2020, PB, Fagundes, 82
2020, PB, Frei Martinho, 18
2020, PB, Gado Bravo, 57
2020, PB, Guarabira, 450
2020, PB, Gurinhém, 79
2020, PB, Gurjão, 23
2020, PB, Ibiara, 47
2020, PB, Igaracy, 35
2020, PB, Imaculada, 58
2020, PB, Ingá, 121
2020, PB, Itabaiana, 191
2020, PB, Itaporanga, 157
2020, PB, Itapororoca, 125
2020, PB, Itatuba, 64
2020, PB, Jacaraú, 98
2020, PB, Jericó, 61
2020, PB, Joao Pessoa, 5064
2020, PB, Juarez Távora, 55
2020, PB, Juazeirinho, 99
2020, PB, Junco do Seridó, 37
2020, PB, Juripiranga, 78
2020, PB, Juru, 52
2020, PB, Lagoa, 41
2020, PB, Lagoa de Dentro, 62
2020, PB, Lagoa Seca, 93
2020, PB, Lastro, 19
2020, PB, Livramento, 45
2020, PB, Logradouro, 29
2020, PB, Lucena, 56
2020, PB, Mãe D'água, 31
2020, PB, Malta, 49
2020, PB, Mamanguape, 349
2020, PB, Manaíra, 71
2020, PB, Marcação, 45
2020, PB, Mari, 167
2020, PB, Marizópolis, 35
2020, PB, Massaranduba, 14
2020, PB, Mataraca, 45
2020, PB, Mato Grosso, 18
2020, PB, Maturéia, 49
2020, PB, Mogeiro, 84
2020, PB, Montadas, 27
2020, PB, Monte Horebe, 26
2020, PB, Monteiro, 253
2020, PB, Mulungu, 70
2020, PB, Natuba, 50
2020, PB, Nazarezinho, 59
2020, PB, Nova Floresta, 66
2020, PB, Nova Olinda, 33
2020, PB, Nova Palmeira, 23
2020, PB, Olho D'água, 43
2020, PB, Ouro Velho, 18
2020, PB, Patos, 850
2020, PB, Paulista, 79
2020, PB, Pedra Branca, 25
2020, PB, Pedra Lavrada, 31
2020, PB, Pedras de Fogo, 218
2020, PB, Pedro Régis, 30
2020, PB, Piancó, 99
2020, PB, Picuí, 133
2020, PB, Pilar, 90
2020, PB, Pilõezinhos, 43
2020, PB, Pirpirituba, 79
2020, PB, Pitimbu, 91
2020, PB, Pocinhos, 98
2020, PB, Poço Dantas, 14
2020, PB, Poço de José de Moura, 22
2020, PB, Pombal, 242
2020, PB, Prata, 19
2020, PB, Princesa Isabel, 142
2020, PB, Puxinanã, 43
2020, PB, Queimadas, 267
2020, PB, Quixabá, 15
2020, PB, Remígio, 146
2020, PB, Riachão, 44
2020, PB, Riachão do Poço, 38
2020, PB, Riacho dos Cavalos, 52
2020, PB, Rio Tinto, 158
2020, PB, Salgado de São Félix, 104
2020, PB, Santa Cecília, 39
2020, PB, Santa Cruz, 42
2020, PB, Santa Helena, 42
2020, PB, Santa Inês, 18
2020, PB, Santa Luzia, 80
2020, PB, Santana dos Garrotes, 49
2020, PB, Santarém, 10
2020, PB, Santa Rita, 894
2020, PB, Santa Teresinha, 27
